headline,url,time,summary,tags
张艺兴成茅台文旅代言人,https://news.sina.com.cn/c/2025-05-07/doc-inevttzy1146255.shtml,2025-05-07 17:26:00,【#张艺兴成茅台文旅代言人#】刚刚@贵州茅台官微发文：五月黔山叠翠，茅台文旅有约。@张艺兴正式成为茅台文旅代言人。,
中国人民银行公布再贷款、再贴现利率表,https://news.sina.com.cn/c/2025-05-07/doc-inevttzw6282868.shtml,2025-05-07 17:14:00,央视网消息：5月7日，中国人民银行公布再贷款、再贴现利率表：3个月、6个月和1年期支农支小再贷款利率分别为1.2%、1.4%和1.5%，金融稳定再贷款利率为1.75%...,"中国人民银行,央视网,再贷款"
“我不认识张纪中”！74岁张纪中开车送娃上学撞车后遇尴尬,https://news.sina.com.cn/c/2025-05-07/doc-inevtyiw1069186.shtml,2025-05-07 17:14:00,5月7日，据网友爆料称，她妈妈在杭州开车时被张纪中的车撞到了。两车相撞之后，张纪中对网友的母亲说：“我先去送小孩，我不会跑，我是张纪中。”但是网友母亲表示，“不,
中汽协：3月汽车商品进出口总额环比增长32.1%,https://news.sina.com.cn/c/2025-05-07/doc-inevttzy1149044.shtml,2025-05-07 17:13:00,来源：央视网央视网消息：据中国汽车工业协会整理的海关总署数据显示，2025年3月，汽车商品进出口总额为238.2亿美元，环比增长32.1%，同比下降0.2%。,"美元,进出口总额,央视网"
“五一”假期全国旅游市场大幅升温 一组数据看文旅消费,https://news.sina.com.cn/c/2025-05-07/doc-inevttzt3481724.shtml,2025-05-07 17:13:00,这个“五一”假期，全国旅游市场大幅升温。从城市到乡野，从山川到海岸，无数人用脚步丈量山河，用热情点燃假日活力。通过一组数据盘点这个假期文旅消费的情况。,文旅
2025年3月贵州省查处违反中央八项规定精神问题398起,https://news.sina.com.cn/c/2025-05-07/doc-inevttzy1137829.shtml,2025-05-07 17:00:00,2025年3月贵州省查处违反中央八项规定精神问题统计表(截至2025年3月31日)2025年3月，全省查处违反中央八项规定精神问题情况如下：,贵州省
铁路“五一”假期运输圆满收官 客货运输两旺 多项运输指标创历史新高,https://news.sina.com.cn/c/2025-05-07/doc-inevttzt3462329.shtml,2025-05-07 16:52:00,来源：央视网央视网消息：据“中国铁路”公众号消息，4月29日至5月6日铁路“五一”假期运输期间，全国铁路累计发送旅客1.51亿人次、同比增长10.6%，其中5月1日发送旅客2311...,"旅客,五一"
图解 | 八项规定改变中国,https://news.sina.com.cn/c/2025-05-07/doc-inevttzt3463029.shtml,2025-05-07 16:47:00,来源：中央纪委国家监委网站,"中国,中央纪委"
中国牵头制定标准，正式发布,https://news.sina.com.cn/c/2025-05-07/doc-inevtpua1260590.shtml,2025-05-07 16:42:00,我国牵头制定的3项电气继电器国际标准正式发布。 记者今天从国家标准委了解到，由我国牵头制定的电气继电器领域《电气继电器 试验与测试...,
证监会：建立与基金业绩表现挂钩的浮动管理费收取机制,https://news.sina.com.cn/c/2025-05-07/doc-inevtptw9618199.shtml,2025-05-07 16:10:00,证监会印发《推动公募基金高质量发展行动方案》提出，建立与基金业绩表现挂钩的浮动管理费收取机制。对新设立的主动管理权益类基金大力推行基于业绩比较基准的浮动管理费收,
《海关总署关于明确跨境电商销毁退运有关事项的公告》的政策解读,https://news.sina.com.cn/c/2025-05-07/doc-inevtpua1255257.shtml,2025-05-07 16:10:00,来源：央视网央视网消息：据“海关发布”公众号消息，为进一步规范跨境电子商务网购保税（海关监管方式代码1210，以下简称“网购保税”）进口库存商品销毁和进出口商品退运监管...,"保税,仓储,跨境电商"
央行：中国4月末外汇储备3.282万亿美元,https://news.sina.com.cn/c/2025-05-07/doc-inevtptw9613283.shtml,2025-05-07 16:08:00,央行数据显示，中国4月末外汇储备3.282万亿美元，3月末为3.241万亿美元。,
国家外汇管理局：截至2025年4月末，我国外汇储备规模为32817亿美元,https://news.sina.com.cn/c/2025-05-07/doc-inevtptw9620797.shtml,2025-05-07 16:08:00,来源：央视网央视网消息：国家外汇管理局统计数据显示，截至2025年4月末，我国外汇储备规模为32817亿美元，较3月末上升410亿美元，升幅为1.27%。,"外汇储备,美元,央视网"
协鑫集团有限公司成被执行人，执行标的逾23.95亿元,https://news.sina.com.cn/c/2025-05-07/doc-inevtpty6385576.shtml,2025-05-07 16:02:00,中国执行信息公开网显示，4月29日，协鑫集团有限公司、协鑫创展控股有限公司、上海其辰企业管理有限公司、太仓港协鑫发电有限公司新增一则被执行人信息，执行标的23.,
广东：鼓励广州、深圳进一步放宽车辆购买限制，增发购车指标,https://news.sina.com.cn/c/2025-05-07/doc-inevtptv3566898.shtml,2025-05-07 16:00:00,广东省人民政府办公厅印发《广东省提振消费专项行动实施方案》提出，有序减少消费限制。用好房地产调控自主权，督促指导各地全面梳理现行购买、转让、信贷、定价等方面的限,
钦州市环境卫生管理处原主任陈基智严重违纪违法被开除党籍和公职,https://news.sina.com.cn/c/2025-05-07/doc-inevtpua1238424.shtml,2025-05-07 15:52:00,经钦州市委批准，钦州市纪委监委对钦州市环境卫生管理处原主任陈基智严重违纪违法问题进行立案审查调查。 经查，陈基智理想信念丧失，纪法底线失守...,"钦州市,严重违纪"
理想汽车回应董事长李想6.39亿元“天价年薪”：说法不准确,https://news.sina.com.cn/c/2025-05-07/doc-inevtpua1237385.shtml,2025-05-07 15:45:00,红星资本局5月7日消息，近日，理想汽车（02015.HK/LI.US）创始人、董事长兼CEO李想2024年领取6.39亿元“天价年薪”冲上热搜引发热议。,"理想汽车,李想,年薪"
金融“组合拳”稳房地产 购房需求能否进一步释放？市场人士称5月房地产市场有望继续修复,https://news.sina.com.cn/c/2025-05-07/doc-inevtptv3562413.shtml,2025-05-07 15:44:00,来源：财联社 财联社5月7日讯 （记者 曹韵仪）今日，在国新办举行的新闻发布会上，国家金融监督管理总局局长李云泽表示，加快出台与房地产发展新模式相适配的系列融资制度...,"公积金,房地产市场,公积金贷款"
外交部紧急提醒在印巴中国公民提高防范意识,https://news.sina.com.cn/c/2025-05-07/doc-inevtpua1233673.shtml,2025-05-07 15:40:00,今天，外交部回应印巴局势，发言人林剑表示：中方正在密切关注事态的发展，建议在相关地区的中国公民和机构密切关注当地形势，提高安全风险防范意识，避免前往冲突涉及的地,
外交部回应中美经贸高层会谈：这次会谈是应美方请求举行的,https://news.sina.com.cn/c/2025-05-07/doc-inevtpty6377027.shtml,2025-05-07 15:34:00,【#外交部回应中美经贸高层会谈#：#这次会谈是应美方请求举行的#】今天，外交部发布消息，何立峰副总理将于5月9日—12日访问瑞士，期间与美方举行会谈。外交部发言,
深圳机场连续两天发生航班大面积延误，工作人员回应：暴雨导致,https://news.sina.com.cn/c/2025-05-07/doc-inevtptw9600861.shtml,2025-05-07 15:32:00,5月6日晚上和5月7日上午，不少网友发帖称，在深圳机场出行时遭遇航班大面积延误。上游新闻（报料邮箱：baoliaosy@163.com）记者在采访中发现，有旅客,
中国农业银行首席专家冯建龙 主动投案,https://news.sina.com.cn/c/2025-05-07/doc-inevtptw9597932.shtml,2025-05-07 15:21:00,据中央纪委国家监委驻中国农业银行纪检监察组、浙江省纪委监委5月7日消息：中国农业银行原首席专家兼浙江省分行原党委书记、行长冯建龙涉嫌严重违纪违法，主动投案，目前,
两部门组织开展2025纺织服装“优供给促升级”活动,https://news.sina.com.cn/c/2025-05-07/doc-inevtptw9592876.shtml,2025-05-07 15:08:00,来源：央视网央视网消息：工业和信息化部办公厅、商务部办公厅发布《关于开展2025纺织服装“优供给促升级”活动的通知》。 为深入贯彻中央经济工作会议精神，大力提振消费...,工业和信息化部
A股收评：上证指数涨0.8%，深证成指涨0.22%，航天军工股领涨，腾讯云等科技概念回调,https://news.sina.com.cn/c/2025-05-07/doc-inevtpua1214083.shtml,2025-05-07 15:04:00,5月7日，A股三大指数集体上涨，截至收盘，上证指数涨0.8%，深证成指涨0.22%，创业板指涨0.51%；北证50跌0.46%。两市成交额约14683.33亿元,
北京：推动企业年金扩面发展，完善最低工资标准调整机制,https://news.sina.com.cn/c/2025-05-07/doc-inevtpua1217933.shtml,2025-05-07 15:00:00,来源：央视网央视网消息：北京市人力资源和社会保障局关于印发《聚焦打造国际一流“北京服务”全面优化人社领域营商环境工作方案》的通知。,"就业,北京市"
“三降”出击！百万房贷月供将减少132元，楼市“红五月”可期,https://news.sina.com.cn/o/2025-05-07/doc-inevtpua1210613.shtml,2025-05-07 14:57:00,降准0.5个百分点、下调个人住房公积金贷款利率0.25个百分点、加快出台与房地产发展新模式适配的系列融资制度……5月7日，在国新办举行的新闻发布会上，中国人民银行...,"红五月,楼市,贷款利率"
纪法百科•“数”读通报｜2025年4月,https://news.sina.com.cn/c/2025-05-07/doc-inevtptv3542726.shtml,2025-05-07 14:56:00,一、发布审查调查信息111条2025年4月，中央纪委国家监委网站共发布111条审查调查信息。其中，中管干部5人，中央一级党和国家机关、国企和金融单位厅局级干部21人...,"中央纪委,政务处分"
又一日军“慰安妇”制度受害者去世 大陆在世幸存者仅7人,https://news.sina.com.cn/c/2025-05-07/doc-inevtptv3536183.shtml,2025-05-07 14:53:00,据新华社上海5月7日电 记者7日从上海师范大学中国“慰安妇”问题研究中心获悉，7日凌晨1时许，日军“慰安妇”制度受害幸存者小瑞奶奶（化名）在湖南华容县去世，享年96岁。,"小瑞,湖南省"
河南14岁女孩失踪7年被发现抛尸，凶犯被执行死刑,https://news.sina.com.cn/c/2025-05-07/doc-inevtpua1211103.shtml,2025-05-07 14:52:00,新京报记者 刘思维 赵露 编辑 甘浩校对 杨利 4月30日，杀害河南信阳14岁女孩小慧（化名）的凶犯魏某某被执行死刑。新京报记者从小慧父亲处获悉，他仍未拿到法院判决的3...,"河南省,信阳市,死刑"
网民反映三亚潜水遭遇服务质量不佳，官方开展核查,https://news.sina.com.cn/c/2025-05-07/doc-inevtptv3536025.shtml,2025-05-07 14:42:00,来源：央视网央视网消息：三亚市旅游服务中心5月7日通报，近日，有网民反映“在三亚潜水时遭遇服务质量不佳”的情况，三亚市旅游服务中心第一时间与该网民取得联系并组织核实...,三亚市
西安碑林博物馆门票从10元涨到85元，馆方回应,https://news.sina.com.cn/c/2025-05-08/doc-inevtimx3657345.shtml,2025-05-07 14:07:00,来源：大皖新闻 大皖新闻讯 5月7日，关于西安碑林博物馆的门票价格“从10元/人次，上涨到85元/人次”的消息，在社交媒体平台上引发关注。,
北交所：进一步支持发行科技创新债券服务新质生产力,https://news.sina.com.cn/c/2025-05-07/doc-inevtptv3531230.shtml,2025-05-07 14:04:00,来源：央视网央视网消息：5月7日，北交所发布关于进一步支持发行科技创新债券服务新质生产力的通知，自发布之日起施行。通知提出，进一步拓宽发行主体和募集资金使用范围...,"债券,北交所"
玉渊谭天：中国对印度氯氰菊酯加征最高166.2%关税，向外界释放了两个信号,https://news.sina.com.cn/c/2025-05-07/doc-inevtimx3653644.shtml,2025-05-07 14:04:00,来源：财联社转自玉渊谭天 商务部决定自2025年5月7日起对原产于印度的进口氯氰菊酯实施反倾销措施，征收48.4%-166.2%的反倾销税。,"印度,商务部,关税"
债券市场“科技板”来了：哪些机构能尝鲜，重点支持哪些领域,https://news.sina.com.cn/c/2025-05-07/doc-inevtine1324184.shtml,2025-05-07 13:54:00,债券市场“科技板”来了！ 5月7日，中国人民银行、中国证监会联合发布关于支持发行科技创新债券有关事宜的公告，从丰富科技创新债券产品体系和完善科技创新债券配套支持机制...,"债券市场,债券,股权投资"
谢晖不再担任中超长春亚泰队主教练：战绩不佳主动请辞,https://news.sina.com.cn/c/2025-05-07/doc-inevtimx3648369.shtml,2025-05-07 13:46:00,关于谢晖先生及团队离任的公告,"谢晖,中超,长春亚泰"
