headline,url,time,summary,tags,date
受贿数额特别巨大，滥用职权情节特别严重，苟仲文被公诉！,https://news.sina.com.cn/c/2025-05-07/doc-inevtceh1396012.shtml,2025-05-07 10:00:00,正义网记者5月7日从最高人民检察院获悉，十四届全国政协原常委、民族和宗教委员会原副主任苟仲文涉嫌受贿、滥用职权一案，由国家监察委员会调查终结，经最高人民检察院指,[],2025-05-07
金融监管总局局长李云泽：将加大小微企业首贷、续贷、信用贷投放,https://news.sina.com.cn/c/2025-05-07/doc-inevswwe9889607.shtml,2025-05-07 09:58:00,财联社5月7日电，金融监管总局局长李云泽在参加国新办新闻发布会时表示，小微企业融资协调工作机制走访6700万户经营主体；小微企业融资协调工作机制已发放贷款12.,[],2025-05-07
杨孟飞：30载逐梦升空向月飞,https://news.sina.com.cn/c/2025-05-07/doc-inevswwk1503355.shtml,2025-05-07 09:58:00,2020年12月，嫦娥五号探测器带着月壤从月球返回地球，这项由中国人完成的壮举，标志着探月工程“绕、落、回”三步走规划圆满收官。,"['杨孟飞', '嫦娥五号']",2025-05-07
吴清：在加强监管的同时传递监管温度 帮助受影响企业应对关税冲击,https://news.sina.com.cn/c/2025-05-07/doc-inevswwk1499850.shtml,2025-05-07 09:53:00,财联社5月7日电，中国证监会主席吴清在参加国新办新闻发布会时表示，4月7日以来，350多家上市公司披露了回购增持计划，体现了上市公司对自身价值和发展充满信心。下,[],2025-05-07
拟再批复600亿元！保险资金长期投资改革试点范围将进一步扩大,https://news.sina.com.cn/c/2025-05-07/doc-inevtceh1401419.shtml,2025-05-07 09:49:00,来源：央视网央视网消息：5月7日，国新办举行新闻发布会，中国人民银行、国家金融监督管理总局、中国证券监督管理委员会负责人介绍“一揽子金融政策支持稳市场稳预期”有关情...,['央视网'],2025-05-07
下调住房公积金利率后 100万房贷30年累积可节省月供4.76万元,https://news.sina.com.cn/c/2025-05-07/doc-inevswwh6657438.shtml,2025-05-07 09:49:00,财联社5月7日电，中国人民银行行长潘功胜5月7日在参加国新办新闻发布会时表示，降低个人住房公积金贷款利率0.25个百分点，5年期以上首套房利率由2.85%降至2,[],2025-05-07
金融监管总局：房地产“白名单”贷款审批通过金额增至6.7万亿元,https://news.sina.com.cn/c/2025-05-07/doc-inevtccz3713152.shtml,2025-05-07 09:44:00,在今天举行的国新办新闻发布会上，中国人民银行、国家金融监督管理总局、中国证券监督管理委员会负责人介绍“一揽子金融政策支持稳市场稳预期”有关情况，并答记者问。,['房地产'],2025-05-07
金融监管总局李云泽：对受关税影响较大的市场主体提供精准服务,https://news.sina.com.cn/o/2025-05-07/doc-inevswwc3817660.shtml,2025-05-07 09:36:00,新京报贝壳财经讯（记者黄鑫宇）5月7日，国新办举行新闻发布会介绍“一揽子金融政策支持稳市场稳预期”有关情况。据金融监管总局党委书记、局长李云泽介绍...,"['金融监管', '贝壳财经']",2025-05-07
金融监管总局将推出八项增量政策，涉房地产金融、小微企业、稳外贸等,https://news.sina.com.cn/c/2025-05-07/doc-inevswwk1500348.shtml,2025-05-07 09:32:00,来源：央视网央视网消息：国务院新闻办公室5月7日上午举行新闻发布会，请中国人民银行、国家金融监督管理总局、中国证券监督管理委员会负责人介绍“一揽子金融政策支持稳市...,"['融资', '金融监管']",2025-05-07
国家金融监管总局：将出台与房地产发展新模式相适配融资制度,https://news.sina.com.cn/c/2025-05-07/doc-inevswwk1487776.shtml,2025-05-07 09:32:00,[#出台与房地产发展新模式相适配融资制度#]今天，国家金融监管总局局长李云泽在国新办发布会上说，将加快出台与房地产发展新模式适配的系列融资制度...,[],2025-05-07
央行：公开市场7天期逆回购操作利率由此前的1.50%调整为1.40%,https://news.sina.com.cn/c/2025-05-07/doc-inevswwc3813948.shtml,2025-05-07 09:30:00,央行公告，为实施好适度宽松的货币政策，加力支持实体经济，从2025年5月8日起，公开市场7天期逆回购操作利率由此前的1.50%调整为1.40%。公开市场14天期,[],2025-05-07
三大指数均大幅高开，沪指高开1.17%,https://news.sina.com.cn/c/2025-05-07/doc-inevswwe9867109.shtml,2025-05-07 09:26:00,财联社5月7日电，三大指数均大幅高开，沪指高开1.17%，深成指高开1.35%，创业板指高开1.91%，金融、房地产等板块指数涨幅居前。,[],2025-05-07
央行：增加3000亿元科技创新和技术改造再贷款额度 由目前的5000亿元增加至8000亿元,https://news.sina.com.cn/c/2025-05-07/doc-inevswwh6641118.shtml,2025-05-07 09:26:00,财联社5月7日电，中国人民银行行长潘功胜7日在参加国新办新闻发布会时表示，增加3000亿元科技创新和技术改造再贷款额度，由目前的5000亿元增加至8000亿元，,[],2025-05-07
吴清：全力支持中央汇金公司发挥类平准基金作用,https://news.sina.com.cn/c/2025-05-07/doc-inevswwk1484525.shtml,2025-05-07 09:25:00,财联社5月7日电，中国证监会主席吴清在参加国新办新闻发布会时表示，全力巩固市场维稳向好的势头，动态完善应对各类外部风险攻击的工作预案，全力支持中央汇金公司发挥类,[],2025-05-07
金融监管总局将推出8项增量政策：涉房地产金融、险资入市、稳外贸等,https://news.sina.com.cn/c/2025-05-07/doc-inevswwc3812836.shtml,2025-05-07 09:25:00,5月7日，国家金融监督管理总局局长李云泽在国新办新闻发布会上表示，金融监管总局将按照党中央、国务院的要求，进一步增强抓落实的责任感、紧迫感和主动性，加力加劲...,['金融监管'],2025-05-07
天长： “对账式”督查  严防处分执行“缩水走样”,https://news.sina.com.cn/c/2025-05-07/doc-inevswwk1483849.shtml,2025-05-07 09:24:00,“经检查发现，你单位受到留党察看处分的党员在处分期间，仍行使党员权利，请及时予以纠正……”日前，天长市纪委监委围绕党纪政务处分决定执行情况开展监督检查...,"['政务处分', '天长市']",2025-05-07
港股开盘：恒生指数高开2.24%，恒生科技指数涨2.72%，房地产板块走强,https://news.sina.com.cn/c/2025-05-07/doc-inevswwe9865224.shtml,2025-05-07 09:23:00,5月7日，港股大幅高开，恒生指数高开2.24%，恒生科技指数高开2.72%。房地产板块高开，融创中国高开超8%，碧桂园涨超4%。消息面上，央行将降低存款准备金率,[],2025-05-07
阜南：暖心回访治“心病” 激励担当唤“初心”,https://news.sina.com.cn/c/2025-05-07/doc-inevswwh6638811.shtml,2025-05-07 09:23:00,“受到处分后，有段时间我压力很大，通过你们多次回访，帮助我解开心结，卸下包袱，让我重新鼓起了干事创业的勇气……”近日，阜南县纪委监委第四纪检监察协作区工作人员在对某...,"['阜南', '党员干部']",2025-05-07
李云泽：进一步扩大保险资金长期投资试点范围 为市场引入更多增量资金,https://news.sina.com.cn/c/2025-05-07/doc-inevswwe9864400.shtml,2025-05-07 09:23:00,财联社5月7日电，金融监管总局局长李云泽在参加国新办新闻发布会时表示，近期共推出8项增量政策，包括加快出台与房地产发展新模式相适配的系列融资制度，进一步扩大保险,[],2025-05-07
央行将推降准降息等十项货币政策，加大宏观调控强度,https://news.sina.com.cn/c/2025-05-07/doc-inevswwh6639394.shtml,2025-05-07 09:23:00,[#央行将推降准降息等十项货币政策#，加大宏观调控强度]为贯彻4月25日中央政治局会议精神，进一步实施好适度宽松的货币政策，推动经济高质量发展...,[],2025-05-07
李云泽：近期将加快出台与房地产发展新模式适配的系列融资制度,https://news.sina.com.cn/c/2025-05-07/doc-inevswwh6637026.shtml,2025-05-07 09:20:00,国家金融监管总局局长李云泽5月7日在国新办发布会上说，近期将加快出台与房地产发展新模式适配的系列融资制度。,[],2025-05-07
央行将创设科技创新债券风险分担工具,https://news.sina.com.cn/c/2025-05-07/doc-inevswwh6636389.shtml,2025-05-07 09:18:00,中国人民银行行长潘功胜5月7日在国新办举行的新闻发布会上宣布，将创设科技创新债券风险分担工具。（新华社）,[],2025-05-07
中国人民银行将设立5000亿元服务消费与养老再贷款,https://news.sina.com.cn/c/2025-05-07/doc-inevswwc3804715.shtml,2025-05-07 09:16:00,财联社5月7日电，中国人民银行行长潘功胜5月7日在国新办举行的新闻发布会上宣布，中国人民银行将设立5000亿元服务消费与养老再贷款，加大消费重点领域低成本资金支,[],2025-05-07
央行宣布降准降息,https://news.sina.com.cn/c/2025-05-07/doc-inevswwe9857768.shtml,2025-05-07 09:11:00,[#央行宣布降准降息#]中国人民银行行长潘功胜5月7日在国新办举行的新闻发布会上宣布，#降准0.5个百分点#，向市场提供长期流动性约1万亿元，并降低政策利率0.1个百分点。,[],2025-05-07
潘功胜：降低结构性货币政策,https://news.sina.com.cn/c/2025-05-07/doc-inevswwk1472605.shtml,2025-05-07 09:11:00,财联社5月7日电，中国人民银行行长潘功胜在参加国新办新闻发布会时表示，政治局召开会议分析当前的经济形势，为贯彻政治局会议精神，加大宏观调控力度，通过降准等措施，,[],2025-05-07
公积金贷款利率降0.25个百分点,https://news.sina.com.cn/c/2025-05-07/doc-inevswwc3800748.shtml,2025-05-07 09:11:00,[#公积金贷款利率降0.25个百分点#]中国人民银行行长潘功胜：降低个人住房公积金贷款利率0.25个百分点，5年期以上首套房利率由2.85%降至2.6%，其他期限的利率同步调整。,[],2025-05-07
潘功胜：央行下调金融机构存款准备金率0.5个百分点,https://news.sina.com.cn/c/2025-05-07/doc-inevswwk1471252.shtml,2025-05-07 09:09:00,潘功胜：央行下调金融机构存款准备金率0.5个百分点。,[],2025-05-07
潘功胜：央行下调金融机构存款准备金率0.5个百分点,https://news.sina.com.cn/c/2025-05-07/doc-inevswwe9864896.shtml,2025-05-07 09:09:00,来源：央视网央视网消息：5月7日，国新办举行新闻发布会，中国人民银行、国家金融监督管理总局、中国证券监督管理委员会负责人介绍“一揽子金融政策支持稳市场稳预期”有关情...,"['潘功胜', '央视网', '存款准备金率']",2025-05-07
潘功胜：4月以来金融市场展现出较强的韧性,https://news.sina.com.cn/c/2025-05-07/doc-inevswwe9856504.shtml,2025-05-07 09:08:00,财联社5月7日电，中国人民银行行长潘功胜在参加国新办新闻发布会时表示，4月份以来，尽管面临比较大的冲击，国内的金融体系仍然保持稳健，金融市场展现出较强的韧性。上,[],2025-05-07
潘功胜：今年以来，货币信贷呈现数量增加、价格下降、结构优化特征,https://news.sina.com.cn/c/2025-05-07/doc-inevswwk1469785.shtml,2025-05-07 09:06:00,中国人民银行行长潘功胜5月7日在国新办发布会上说，今年以来，货币信贷呈现数量增加、价格下降、结构优化特征。,[],2025-05-07
浙江狠抓改革落实攻坚 推动改革“愿景”变成“实景”,https://news.sina.com.cn/c/2025-05-07/doc-inevswwc3788943.shtml,2025-05-07 08:50:00,浙江省围绕高质量完成国有企业改革深化提升行动，全面对标对表，持续深化改革、强化创新、加强监管，确保以高质量的国资国企改革实效，推动经济社会高质量发展。,"['浙江省', '改革任务', '国务院国资委']",2025-05-07
方圆谈丨严守小事小节不放松,https://news.sina.com.cn/c/2025-05-07/doc-inevswwc3796370.shtml,2025-05-07 08:49:00,“五一”前后，各地纪检监察机关通报了一批违纪违法典型案例，其中不少案例表明，一些党员干部滑向腐败深渊的起点，往往始于一盒茶叶、一顿宴请这样的“小事”。,"['党员干部', '方圆']",2025-05-07
坚守节点强化一线监督检查,https://news.sina.com.cn/c/2025-05-07/doc-inevswwc3796085.shtml,2025-05-07 08:49:00,落实中央八项规定精神必须坚守节点、寸步不让。“五一”假期，各地纪检监察机关紧盯节日期间易发多发的违规违纪问题，深化部门协作，统筹监督力量，强化监督检查...,['纪检监察'],2025-05-07
20秒内融化3厘米厚的冰 我国在大容量风机智能除冰领域有新突破,https://news.sina.com.cn/c/2025-05-07/doc-inevswwe9848773.shtml,2025-05-07 08:40:00,5月6日，我国首台智能红外风机融冰设备在中国大唐江西蜈蚣山风电场成功试运，标志着我国在大容量风机智能除冰领域实现新的技术突破。,[],2025-05-07
